TransactionID,Date,StoreID,ProductID,Category,UnitPrice,UnitsSold,Revenue,DiscountApplied,HolidayFlag
68526,2022-05-13,25,1006,Electronics,142.69,29,4138.01,0,1
68527,2020-04-18,34,2001,Clothing,299.68,16,4794.88,10,1
68528,2018-12-04,1,5012,Sports,40.53,27,1094.31,5,0
68529,2022-04-06,41,5003,Sports,221.19,28,6193.32,20,0
68530,2022-10-15,30,4003,Home & Kitchen,173.18,35,6061.3,0,0
68531,2021-01-16,41,5007,Sports,232.39,22,5112.58,0,0
68532,2021-05-18,28,5001,Sports,18.2,33,600.6,15,1
68533,2019-09-17,41,4012,Home & Kitchen,69.87,1,69.87,0,1
68534,2018-01-13,43,1005,Electronics,43.62,21,916.02,0,0
68535,2020-11-07,33,5006,Sports,187.43,34,6372.62,15,0
68536,2019-07-20,45,3033,Groceries,114.85,18,2067.3,15,1
68537,2022-10-23,49,2020,Clothing,81.51,27,2200.77,0,1
68538,2020-10-02,29,1008,Electronics,189.1,37,6996.7,10,0
68539,2021-04-22,44,1004,Electronics,152.21,11,1674.31,20,0
68540,2018-09-21,44,1013,Electronics,163.26,19,3101.94,10,1
68541,2021-04-05,6,2003,Clothing,257.4,12,3088.8,20,1
68542,2020-06-21,34,4010,Home & Kitchen,110.36,25,2759,10,0
68543,2018-10-23,44,2017,Clothing,145.58,7,1019.06,20,0
68544,2021-02-27,38,2015,Clothing,133.43,8,1067.44,10,0
68545,2020-12-01,17,3041,Groceries,52.62,10,526.2,5,0
68546,2020-06-23,26,5007,Sports,78.39,27,2116.53,15,1
68547,2022-06-24,5,1012,Electronics,65.18,34,2216.12,0,1
68548,2021-10-04,8,2008,Clothing,298.08,5,1490.4,5,0
68549,2020-01-28,23,5001,Sports,222.09,37,8217.33,10,0
68550,2021-08-27,3,5014,Sports,69.32,3,207.96,15,1
68551,2020-04-05,45,4012,Home & Kitchen,191.31,13,2487.03,5,1
68552,2021-10-23,45,3039,Groceries,104.2,31,3230.2,15,1
68553,2021-10-30,36,5004,Sports,238.96,22,5257.12,20,0
68554,2020-07-06,45,2014,Clothing,86.98,37,3218.26,5,0
68555,2020-01-09,41,4001,Home & Kitchen,266.96,2,533.92,20,0
68556,2021-08-01,13,4002,Home & Kitchen,217.8,2,435.6,10,0
68557,2020-12-23,45,2016,Clothing,90.07,26,2341.82,10,0
68558,2019-08-27,17,2020,Clothing,21.87,3,65.61,0,1
68559,2022-11-20,16,5012,Sports,247.15,23,5684.45,5,0
68560,2019-10-01,14,5006,Sports,161.55,29,4684.95,20,1
68561,2021-09-03,9,1009,Electronics,195.75,36,7047,10,1
68562,2018-07-25,3,5003,Sports,270.86,22,5958.92,0,1
68563,2019-05-25,14,4018,Home & Kitchen,279.26,11,3071.86,5,1
68564,2018-04-30,33,4003,Home & Kitchen,103.77,39,4047.03,5,0
68565,2022-07-06,32,4007,Home & Kitchen,15.78,22,347.16,15,0
68566,2018-03-29,43,3042,Groceries,163.26,24,3918.24,15,0
68567,2020-08-23,18,2002,Clothing,198.58,20,3971.6,5,0
68568,2021-08-20,47,5004,Sports,211.95,10,2119.5,15,1
68569,2020-07-21,3,3006,Groceries,266.95,9,2402.55,0,0
68570,2018-01-07,5,3004,Groceries,222.34,26,5780.84,0,0
68571,2019-01-17,40,5001,Sports,198.42,3,595.26,5,1
68572,2021-11-03,41,5010,Sports,253.01,4,1012.04,10,0
68573,2021-02-12,17,1016,Electronics,266.32,39,10386.48,20,1
68574,2019-04-02,7,4003,Home & Kitchen,78.11,18,1405.98,10,0
68575,2020-12-03,43,1010,Electronics,290.88,19,5526.72,5,1
68576,2022-05-06,41,4009,Home & Kitchen,200.51,17,3408.67,10,0
68577,2019-04-11,1,1005,Electronics,232.84,21,4889.64,10,1
68578,2022-10-06,37,4003,Home & Kitchen,36.99,30,1109.7,10,1
68579,2018-09-18,43,3036,Groceries,273.05,13,3549.65,10,1
68580,2022-03-23,3,4010,Home & Kitchen,130.75,12,1569,0,1
68581,2020-04-10,45,4013,Home & Kitchen,99.93,7,699.51,5,0
68582,2022-06-04,2,2019,Clothing,212.47,10,2124.7,20,0
68583,2022-10-21,15,1008,Electronics,207.08,35,7247.8,5,1
68584,2022-02-04,49,3042,Groceries,177.19,15,2657.85,10,0
68585,2019-04-15,14,2012,Clothing,222.81,4,891.24,10,0
68586,2022-10-24,26,2019,Clothing,41.01,2,82.02,20,0
68587,2020-06-27,28,2012,Clothing,266.52,12,3198.24,5,0
68588,2022-08-11,6,5010,Sports,33.97,26,883.22,20,1
68589,2022-09-22,16,1019,Electronics,28.02,40,1120.8,10,0
68590,2020-05-23,7,5003,Sports,102.63,27,2771.01,5,0
68591,2021-09-28,38,1007,Electronics,211.79,30,6353.7,10,0
68592,2022-03-10,38,2004,Clothing,131.44,34,4468.96,15,1
68593,2019-06-19,11,1002,Electronics,138.4,28,3875.2,10,0
68594,2020-08-05,42,5002,Sports,37.06,7,259.42,5,0
68595,2019-01-05,34,1006,Electronics,285.43,36,10275.48,10,1
68596,2021-10-22,50,1001,Electronics,134.98,22,2969.56,20,1
68597,2020-07-07,3,3008,Groceries,207.2,22,4558.4,20,0
68598,2019-11-02,3,1001,Electronics,166.66,29,4833.14,15,1
68599,2022-06-07,5,5013,Sports,39.94,13,519.22,0,1
68600,2022-06-19,28,1002,Electronics,168.49,33,5560.17,20,1
68601,2021-05-01,46,1006,Electronics,139.53,25,3488.25,0,1
68602,2022-02-24,20,4014,Home & Kitchen,164.75,29,4777.75,0,0
68603,2020-09-05,23,3009,Groceries,233.35,29,6767.15,15,1
68604,2022-08-21,7,4017,Home & Kitchen,228.54,33,7541.82,20,0
68605,2018-10-28,50,1003,Electronics,152.83,5,764.15,10,1
68606,2020-10-03,9,2020,Clothing,147.38,9,1326.42,0,1
68607,2020-09-09,16,5005,Sports,51.79,38,1968.02,0,0
68608,2022-08-04,7,5012,Sports,58.58,17,995.86,5,1
68609,2022-08-07,32,3007,Groceries,108.91,25,2722.75,10,0
68610,2018-05-09,32,1003,Electronics,216.44,26,5627.44,0,1
68611,2019-03-02,39,4017,Home & Kitchen,60.13,9,541.17,20,1
68612,2020-08-28,42,1010,Electronics,173.37,33,5721.21,0,1
68613,2020-07-08,47,1020,Electronics,131.92,33,4353.36,15,1
68614,2020-04-04,17,1008,Electronics,237.72,37,8795.64,5,1
68615,2020-04-14,7,5015,Sports,197.61,18,3556.98,5,0
68616,2019-02-02,30,4012,Home & Kitchen,95.45,22,2099.9,10,1
68617,2020-10-16,14,1020,Electronics,175.29,20,3505.8,5,0
68618,2018-11-24,26,1017,Electronics,37.54,13,488.02,10,0
68619,2019-06-25,7,1001,Electronics,205.86,9,1852.74,5,1
68620,2020-04-29,37,5014,Sports,266.01,17,4522.17,0,1
68621,2019-09-07,39,5013,Sports,7.55,29,218.95,20,0
68622,2021-11-24,21,5008,Sports,89.57,40,3582.8,10,0
68623,2019-02-07,41,3006,Groceries,108.3,35,3790.5,10,1
68624,2022-05-16,21,3003,Groceries,67.1,18,1207.8,15,0
68625,2020-01-25,2,4005,Home & Kitchen,18.64,30,559.2,0,1
68626,2021-04-21,40,5005,Sports,22.21,19,421.99,10,1
68627,2022-12-26,36,2006,Clothing,201.17,39,7845.63,20,1
68628,2020-08-09,12,1007,Electronics,163.41,22,3595.02,10,0
68629,2019-11-09,5,5009,Sports,50.73,35,1775.55,15,1
68630,2019-12-17,28,5011,Sports,61.81,40,2472.4,5,0
68631,2020-08-30,16,4017,Home & Kitchen,93.48,16,1495.68,15,1
68632,2021-03-30,39,3045,Groceries,78.77,29,2284.33,10,0
68633,2021-03-26,2,2015,Clothing,295.28,31,9153.68,5,1
68634,2022-01-22,37,2006,Clothing,98.56,2,197.12,20,1
68635,2021-01-16,22,1002,Electronics,92.39,27,2494.53,0,0
68636,2018-12-07,5,2018,Clothing,165.37,12,1984.44,15,0
68637,2022-11-25,12,5001,Sports,165.41,23,3804.43,20,0
68638,2021-10-20,15,5004,Sports,136.54,7,955.78,20,1
68639,2020-06-14,47,5011,Sports,276.44,39,10781.16,10,1
68640,2021-12-14,20,1003,Electronics,106.22,6,637.32,15,0
68641,2021-05-12,32,5008,Sports,109.57,25,2739.25,20,0
68642,2018-07-27,21,1009,Electronics,72.73,17,1236.41,0,1
68643,2022-03-16,3,1001,Electronics,111.12,36,4000.32,10,0
68644,2021-02-06,20,5006,Sports,91.19,12,1094.28,15,1
68645,2018-03-29,45,3013,Groceries,36.4,7,254.8,10,1
68646,2018-11-05,13,2001,Clothing,144.6,35,5061,20,0
68647,2018-12-09,34,1002,Electronics,30.92,11,340.12,10,0
68648,2018-02-18,41,4001,Home & Kitchen,66.51,10,665.1,15,1
68649,2020-01-18,1,4007,Home & Kitchen,51.75,21,1086.75,5,1
68650,2019-10-11,41,1020,Electronics,32.23,31,999.13,0,1
68651,2021-06-30,2,5001,Sports,258.16,38,9810.08,5,0
68652,2019-05-21,40,4006,Home & Kitchen,194.46,35,6806.1,10,0
68653,2021-12-10,33,3040,Groceries,53.5,1,53.5,20,0
68654,2018-03-13,27,4014,Home & Kitchen,196.57,11,2162.27,15,0
68655,2022-04-28,16,3040,Groceries,17.99,10,179.9,20,0
68656,2022-07-19,30,2020,Clothing,149.15,40,5966,15,1
68657,2019-01-18,21,1016,Electronics,34.85,28,975.8,0,0
68658,2018-04-27,6,4020,Home & Kitchen,162.18,1,162.18,5,0
68659,2022-07-04,20,2007,Clothing,147.83,20,2956.6,15,0
68660,2022-07-21,48,1011,Electronics,209.62,8,1676.96,20,0
68661,2022-09-20,7,4015,Home & Kitchen,240.97,18,4337.46,5,1
68662,2018-04-22,47,4018,Home & Kitchen,53.86,4,215.44,0,0
68663,2020-06-19,29,3008,Groceries,8.57,1,8.57,20,0
68664,2019-10-28,32,3030,Groceries,166.72,16,2667.52,10,1
68665,2019-02-16,45,5003,Sports,245.84,30,7375.2,15,0
68666,2019-07-21,9,4013,Home & Kitchen,87.58,29,2539.82,10,0
68667,2018-01-22,33,1009,Electronics,127.65,8,1021.2,15,0
68668,2018-04-17,8,3011,Groceries,286.11,29,8297.19,10,0
68669,2020-03-17,2,4003,Home & Kitchen,215.66,40,8626.4,0,1
68670,2020-02-08,50,2006,Clothing,239.54,25,5988.5,20,1
68671,2018-06-10,28,2008,Clothing,6,25,150,20,1
68672,2018-11-09,42,3003,Groceries,140.67,40,5626.8,15,1
68673,2020-04-06,10,1011,Electronics,75.85,27,2047.95,15,0
68674,2021-12-31,25,3040,Groceries,212.68,7,1488.76,5,1
68675,2018-04-29,18,4012,Home & Kitchen,114.24,26,2970.24,0,0
68676,2018-06-29,22,5011,Sports,58.59,25,1464.75,0,1
68677,2021-08-12,38,5008,Sports,57.43,11,631.73,15,1
68678,2020-02-05,22,2016,Clothing,57.64,34,1959.76,0,1
68679,2018-02-12,32,3026,Groceries,165.37,27,4464.99,15,0
68680,2020-01-12,1,1001,Electronics,51.5,15,772.5,0,0
68681,2021-02-25,30,1013,Electronics,64.7,15,970.5,20,1
68682,2018-05-13,19,5008,Sports,12.65,25,316.25,10,1
68683,2019-05-11,42,5006,Sports,287.24,40,11489.6,10,0
68684,2021-04-20,7,3048,Groceries,297.65,37,11013.05,20,0
68685,2022-03-06,40,4014,Home & Kitchen,135.99,1,135.99,20,1
68686,2020-05-28,46,5014,Sports,236.59,4,946.36,5,0
68687,2020-12-23,41,1013,Electronics,61.42,12,737.04,0,0
68688,2022-03-30,2,3013,Groceries,135.47,6,812.82,10,0
68689,2020-09-09,16,3034,Groceries,223.04,20,4460.8,10,0
68690,2019-05-12,8,4007,Home & Kitchen,221.86,24,5324.64,5,0
68691,2018-01-19,12,1016,Electronics,35.58,28,996.24,15,1
68692,2021-01-27,22,1008,Electronics,193.4,37,7155.8,15,1
68693,2021-12-27,25,1016,Electronics,24.93,24,598.32,20,1
68694,2019-07-18,5,2018,Clothing,283.33,23,6516.59,0,1
68695,2019-12-04,10,5011,Sports,218.41,11,2402.51,10,1
68696,2019-11-03,49,3045,Groceries,227.57,19,4323.83,0,1
68697,2018-11-04,36,4007,Home & Kitchen,153.41,19,2914.79,5,1
68698,2022-03-29,28,1017,Electronics,96.05,33,3169.65,15,0
68699,2022-12-26,34,5011,Sports,156.07,28,4369.96,0,1
68700,2019-02-21,2,4013,Home & Kitchen,153.48,7,1074.36,15,0
68701,2019-07-24,11,2019,Clothing,119.18,22,2621.96,20,1
68702,2022-06-14,15,4014,Home & Kitchen,123.7,38,4700.6,5,0
68703,2021-11-28,50,4017,Home & Kitchen,256.72,2,513.44,5,0
68704,2018-11-30,43,3013,Groceries,152.5,37,5642.5,5,1
68705,2020-04-08,40,1012,Electronics,135.83,25,3395.75,10,1
68706,2021-04-19,49,4003,Home & Kitchen,220.93,9,1988.37,0,1
68707,2020-03-09,26,3046,Groceries,111.66,23,2568.18,10,0
68708,2018-07-26,7,3010,Groceries,78.64,12,943.68,10,1
68709,2020-09-26,4,3040,Groceries,60.59,6,363.54,10,1
68710,2022-09-11,9,1004,Electronics,166.75,24,4002,20,0
68711,2019-06-22,8,5004,Sports,118.62,9,1067.58,10,1
68712,2020-04-15,47,3008,Groceries,98.3,35,3440.5,10,1
68713,2019-01-14,5,3003,Groceries,32.78,19,622.82,10,1
68714,2019-12-03,29,1020,Electronics,172.74,21,3627.54,0,1
68715,2022-02-10,11,5004,Sports,55.51,9,499.59,15,1
68716,2020-09-18,18,4002,Home & Kitchen,178.3,2,356.6,5,1
68717,2022-07-28,43,1001,Electronics,270.14,27,7293.78,15,1
68718,2021-09-25,17,3024,Groceries,244.29,8,1954.32,20,1
68719,2018-11-18,28,3006,Groceries,202.24,22,4449.28,10,0
68720,2022-06-30,50,4015,Home & Kitchen,272.92,6,1637.52,5,1
68721,2019-01-16,22,1015,Electronics,187.34,9,1686.06,20,0
68722,2021-02-15,10,4009,Home & Kitchen,111.44,3,334.32,15,0
68723,2018-02-01,21,4020,Home & Kitchen,155.31,3,465.93,20,1
68724,2020-03-28,28,2007,Clothing,226.21,1,226.21,10,1
68725,2022-05-25,49,1018,Electronics,223.68,34,7605.12,5,0
68726,2022-05-18,9,2020,Clothing,76.15,4,304.6,5,1
68727,2020-07-26,45,5012,Sports,238.79,17,4059.43,0,0
68728,2021-09-24,21,5005,Sports,232.64,2,465.28,5,0
68729,2020-08-10,48,2012,Clothing,181.08,40,7243.2,0,0
68730,2022-07-27,7,1019,Electronics,274.18,3,822.54,0,1
68731,2018-02-07,44,5015,Sports,43.56,38,1655.28,15,0
68732,2020-09-20,49,4018,Home & Kitchen,184.7,2,369.4,15,0
68733,2018-12-05,12,5004,Sports,90.4,1,90.4,15,1
68734,2019-11-13,13,5003,Sports,211.15,17,3589.55,15,1
68735,2020-12-29,49,4016,Home & Kitchen,153.75,29,4458.75,20,0
68736,2018-09-21,26,1014,Electronics,295.36,28,8270.08,20,0
68737,2020-10-24,17,4018,Home & Kitchen,137.36,3,412.08,20,1
68738,2022-12-09,45,3013,Groceries,94.8,9,853.2,0,0
68739,2018-10-28,49,4001,Home & Kitchen,98.6,35,3451,5,0
68740,2020-12-09,33,3011,Groceries,137.77,15,2066.55,15,0
68741,2022-08-24,33,5003,Sports,277.04,22,6094.88,20,1
68742,2021-07-21,13,3046,Groceries,254.21,33,8388.93,0,0
68743,2022-01-01,25,3020,Groceries,210.6,2,421.2,20,0
68744,2022-09-01,26,4016,Home & Kitchen,41.22,18,741.96,0,0
68745,2022-09-12,37,4017,Home & Kitchen,261.78,1,261.78,0,1
68746,2019-10-15,26,2017,Clothing,287.53,12,3450.36,5,1
68747,2020-05-15,45,1004,Electronics,111.62,14,1562.68,10,0
68748,2018-04-02,44,5009,Sports,164.04,35,5741.4,0,0
68749,2018-11-18,35,1014,Electronics,139.47,14,1952.58,20,0
68750,2019-01-08,19,4019,Home & Kitchen,295.97,6,1775.82,15,0
68751,2018-12-01,1,2012,Clothing,242.24,13,3149.12,15,0
68752,2018-11-30,30,5004,Sports,153.31,4,613.24,20,0
68753,2018-06-01,11,5013,Sports,65.59,34,2230.06,0,1
68754,2018-01-08,12,2017,Clothing,228.95,18,4121.1,15,0
68755,2022-06-02,2,1014,Electronics,10.79,20,215.8,15,1
68756,2022-04-06,27,2011,Clothing,103.09,2,206.18,20,0
68757,2020-09-20,17,2010,Clothing,129.72,18,2334.96,15,1
68758,2021-06-21,38,2010,Clothing,200.22,8,1601.76,0,0
68759,2018-12-14,48,4018,Home & Kitchen,231.38,17,3933.46,0,0
68760,2018-02-16,25,4003,Home & Kitchen,114.17,4,456.68,0,1
68761,2021-07-08,12,3018,Groceries,116.56,31,3613.36,5,0
68762,2021-09-05,32,2012,Clothing,85.7,9,771.3,15,0
68763,2020-02-22,24,4008,Home & Kitchen,222.46,24,5339.04,0,0
68764,2022-11-17,43,2008,Clothing,212.93,30,6387.9,0,0
68765,2018-08-09,19,3016,Groceries,133.2,9,1198.8,20,0
68766,2019-01-23,36,3028,Groceries,62.04,18,1116.72,20,0
68767,2018-02-19,32,4018,Home & Kitchen,78.69,28,2203.32,0,0
68768,2019-10-01,3,4015,Home & Kitchen,73.41,25,1835.25,5,0
68769,2018-12-17,9,1006,Electronics,206.11,34,7007.74,5,0
68770,2019-07-13,29,2002,Clothing,197.1,15,2956.5,15,1
68771,2018-09-23,8,3024,Groceries,209.25,35,7323.75,20,1
68772,2020-05-17,26,3036,Groceries,75.42,17,1282.14,10,0
68773,2019-09-05,46,2018,Clothing,166.55,40,6662,5,1
68774,2020-12-16,50,4007,Home & Kitchen,70.87,39,2763.93,15,0
68775,2021-02-05,41,5005,Sports,45.13,14,631.82,15,1
68776,2021-02-21,10,5015,Sports,258.52,17,4394.84,0,0
68777,2020-06-03,11,2002,Clothing,55.17,30,1655.1,0,1
68778,2021-09-23,44,3014,Groceries,289.19,32,9254.08,20,0
68779,2022-01-25,49,2017,Clothing,128.33,21,2694.93,15,0
68780,2019-10-29,40,1019,Electronics,283.9,36,10220.4,15,0
68781,2018-04-26,48,3007,Groceries,181.45,28,5080.6,5,1
68782,2022-07-06,23,1004,Electronics,140.39,24,3369.36,0,0
68783,2021-05-15,39,4015,Home & Kitchen,175.7,10,1757,0,1
68784,2020-11-07,24,1017,Electronics,227.29,1,227.29,0,0
68785,2020-01-13,40,4009,Home & Kitchen,121.23,30,3636.9,10,1
68786,2018-04-16,34,3049,Groceries,154.41,3,463.23,0,1
68787,2020-12-20,47,4012,Home & Kitchen,268.91,37,9949.67,10,1
68788,2020-09-20,15,5012,Sports,32.55,37,1204.35,0,1
68789,2022-01-16,17,4005,Home & Kitchen,62.13,3,186.39,15,0
68790,2021-05-16,15,1006,Electronics,92.42,26,2402.92,20,1
68791,2021-05-26,2,3003,Groceries,131.69,38,5004.22,15,0
68792,2021-07-12,2,2013,Clothing,259.57,2,519.14,20,1
68793,2021-03-28,27,2011,Clothing,274.81,16,4396.96,10,0
68794,2022-02-02,1,3024,Groceries,129.6,35,4536,10,1
68795,2020-06-02,1,4002,Home & Kitchen,157.42,32,5037.44,10,1
68796,2020-09-17,7,3012,Groceries,165.25,25,4131.25,5,0
68797,2020-03-28,5,2007,Clothing,277.79,12,3333.48,20,1
68798,2018-01-13,11,3042,Groceries,142.51,37,5272.87,10,1
68799,2020-07-04,34,2009,Clothing,206.63,5,1033.15,15,1
68800,2018-09-11,13,4006,Home & Kitchen,179.38,6,1076.28,5,0
68801,2021-11-09,42,1007,Electronics,20.03,1,20.03,15,1
68802,2021-03-17,7,3047,Groceries,164.63,40,6585.2,20,1
68803,2020-07-18,3,3018,Groceries,196.95,15,2954.25,20,1
68804,2019-01-05,13,2015,Clothing,164.02,7,1148.14,5,0
68805,2018-03-18,37,4002,Home & Kitchen,108.72,13,1413.36,15,0
68806,2021-11-08,8,4006,Home & Kitchen,199.14,40,7965.6,0,0
68807,2019-10-17,17,2013,Clothing,63.21,17,1074.57,0,0
68808,2020-02-16,15,2015,Clothing,129.91,24,3117.84,15,0
68809,2022-02-08,35,3047,Groceries,142.43,9,1281.87,10,0
68810,2018-07-19,20,1011,Electronics,87.2,4,348.8,20,0
68811,2018-04-18,47,3037,Groceries,181.55,24,4357.2,15,1
68812,2020-12-15,9,1020,Electronics,61.44,26,1597.44,5,1
68813,2020-04-13,27,2015,Clothing,156.43,24,3754.32,5,0
68814,2018-08-25,12,5015,Sports,291.6,4,1166.4,10,1
68815,2022-05-06,31,3017,Groceries,202.86,4,811.44,5,1
68816,2020-07-20,24,2005,Clothing,33.29,30,998.7,10,0
68817,2021-10-08,49,1015,Electronics,166.23,15,2493.45,20,1
68818,2021-04-16,17,4010,Home & Kitchen,281.33,6,1687.98,20,0
68819,2021-09-08,40,2018,Clothing,28.58,8,228.64,15,0
68820,2020-12-03,44,4001,Home & Kitchen,281.16,29,8153.64,15,0
68821,2019-10-08,10,1010,Electronics,97.26,10,972.6,5,1
68822,2019-08-12,17,1008,Electronics,247.2,28,6921.6,5,0
68823,2020-06-11,41,5012,Sports,150.28,12,1803.36,15,0
68824,2022-02-23,32,1006,Electronics,295.44,1,295.44,5,0
68825,2019-08-12,23,4013,Home & Kitchen,16.48,25,412,15,1
68826,2018-03-04,36,3010,Groceries,284.78,9,2563.02,10,0
68827,2022-03-30,32,4018,Home & Kitchen,46.77,20,935.4,5,0
68828,2022-02-11,8,1017,Electronics,153.22,36,5515.92,15,1
68829,2022-12-21,3,3020,Groceries,242.63,27,6551.01,15,0
68830,2022-11-30,27,5006,Sports,290.14,19,5512.66,0,1
68831,2022-04-22,14,3032,Groceries,100.76,28,2821.28,15,1
68832,2018-07-23,26,2005,Clothing,263.28,29,7635.12,10,0
68833,2020-01-14,15,3004,Groceries,192.55,6,1155.3,15,1
68834,2018-01-07,7,3050,Groceries,204.85,26,5326.1,15,0
68835,2020-03-26,19,2006,Clothing,242.39,28,6786.92,20,0
68836,2022-04-03,12,4003,Home & Kitchen,95.21,36,3427.56,0,1
68837,2021-09-17,23,5012,Sports,296.55,25,7413.75,20,0
68838,2019-04-05,19,3044,Groceries,298.55,14,4179.7,10,1
68839,2018-08-15,3,4006,Home & Kitchen,156.23,2,312.46,15,0
68840,2022-10-04,35,5005,Sports,115.54,10,1155.4,5,1
68841,2022-03-31,35,2002,Clothing,275.21,14,3852.94,0,0
68842,2021-08-20,50,5008,Sports,153.47,26,3990.22,10,1
68843,2020-05-08,17,3036,Groceries,182,8,1456,5,1
68844,2018-03-02,7,1009,Electronics,253.77,32,8120.64,20,0
68845,2020-02-14,15,3041,Groceries,102.5,10,1025,5,1
68846,2020-02-08,10,4005,Home & Kitchen,270.76,27,7310.52,10,0
68847,2020-07-07,40,5003,Sports,184.82,11,2033.02,20,0
68848,2022-09-14,14,4005,Home & Kitchen,81.43,29,2361.47,5,1
68849,2018-06-03,22,1001,Electronics,222.57,13,2893.41,20,0
68850,2021-02-22,36,2019,Clothing,70.26,40,2810.4,5,0
68851,2020-05-28,3,1016,Electronics,274.75,26,7143.5,10,0
68852,2019-05-27,8,2006,Clothing,164.24,25,4106,10,1
68853,2022-05-02,6,3016,Groceries,56.21,27,1517.67,0,1
68854,2019-09-14,50,2007,Clothing,127.68,5,638.4,0,1
68855,2018-07-10,40,3017,Groceries,123.1,17,2092.7,0,1
68856,2018-06-19,17,1014,Electronics,77.73,25,1943.25,0,1
68857,2019-07-10,17,5011,Sports,250.81,24,6019.44,10,1
68858,2020-08-20,37,2020,Clothing,198.76,4,795.04,10,1
68859,2019-09-09,47,2011,Clothing,31.94,4,127.76,15,0
68860,2022-10-23,34,2003,Clothing,68.09,25,1702.25,0,0
68861,2018-04-25,5,5006,Sports,15.98,13,207.74,10,0
68862,2021-04-10,6,1004,Electronics,118.2,17,2009.4,0,0
68863,2021-10-09,3,1015,Electronics,211.37,16,3381.92,10,1
68864,2020-09-28,14,2008,Clothing,291.35,26,7575.1,5,1
68865,2022-04-18,35,4012,Home & Kitchen,39.13,4,156.52,20,1
68866,2022-03-20,33,2008,Clothing,173.07,37,6403.59,15,0
68867,2022-01-19,12,4004,Home & Kitchen,23.73,3,71.19,15,0
68868,2022-01-24,43,2011,Clothing,7.1,10,71,5,0
68869,2021-12-27,19,2016,Clothing,8.12,28,227.36,5,1
68870,2018-05-20,29,2009,Clothing,192.6,16,3081.6,5,1
68871,2021-12-05,47,1011,Electronics,5.18,24,124.32,10,1
68872,2020-05-26,40,1015,Electronics,286.41,7,2004.87,20,1
68873,2021-01-18,39,1012,Electronics,22.98,33,758.34,15,1
68874,2019-07-30,28,3022,Groceries,62.19,3,186.57,15,1
68875,2019-12-25,17,3047,Groceries,135.22,37,5003.14,15,1
68876,2019-08-18,22,4011,Home & Kitchen,212.34,26,5520.84,5,1
68877,2019-06-19,23,3048,Groceries,20.2,27,545.4,5,0
68878,2018-07-01,47,4019,Home & Kitchen,298.08,13,3875.04,20,1
68879,2021-05-06,15,1017,Electronics,225.1,39,8778.9,5,1
68880,2021-06-17,12,2016,Clothing,165.76,6,994.56,15,0
68881,2020-08-02,6,1017,Electronics,8.81,4,35.24,10,0
68882,2022-12-06,47,5007,Sports,125.57,23,2888.11,15,1
68883,2021-04-10,4,5009,Sports,93.02,4,372.08,10,1
68884,2019-05-01,10,5015,Sports,134.32,31,4163.92,5,0
68885,2022-08-12,30,2018,Clothing,207.43,15,3111.45,15,0
68886,2021-08-07,26,4001,Home & Kitchen,186.93,16,2990.88,15,0
68887,2019-11-11,39,5007,Sports,195.54,28,5475.12,20,0
68888,2021-03-20,8,5005,Sports,265.47,25,6636.75,15,1
68889,2020-05-13,38,3023,Groceries,29.04,1,29.04,20,1
68890,2021-12-06,50,1012,Electronics,178.63,37,6609.31,5,0
68891,2021-11-20,10,1017,Electronics,203.6,30,6108,0,1
68892,2022-05-06,9,2004,Clothing,98.69,24,2368.56,20,0
68893,2021-04-30,4,3046,Groceries,48.09,28,1346.52,20,1
68894,2022-09-08,14,2020,Clothing,284.05,28,7953.4,15,1
68895,2021-08-08,9,3045,Groceries,30.77,23,707.71,5,0
68896,2021-04-04,16,3039,Groceries,171.72,22,3777.84,0,1
68897,2018-11-29,4,5008,Sports,15.22,26,395.72,15,1
68898,2022-09-22,41,2016,Clothing,230.76,40,9230.4,0,0
68899,2021-04-19,26,2012,Clothing,169.93,19,3228.67,0,0
68900,2021-03-29,24,5011,Sports,51.73,8,413.84,0,1
68901,2019-07-17,14,1011,Electronics,136.68,27,3690.36,15,0
68902,2018-05-28,46,3003,Groceries,194.06,10,1940.6,15,0
68903,2021-09-17,5,4016,Home & Kitchen,194.17,39,7572.63,20,0
68904,2022-09-13,13,5012,Sports,174.18,25,4354.5,10,0
68905,2018-11-08,24,1001,Electronics,217.36,6,1304.16,0,0
68906,2018-07-14,35,2002,Clothing,28.13,25,703.25,5,1
68907,2019-07-10,21,4013,Home & Kitchen,278.64,15,4179.6,10,1
68908,2020-07-15,42,2019,Clothing,25.97,13,337.61,20,0
68909,2019-04-03,44,4005,Home & Kitchen,159.08,8,1272.64,5,1
68910,2022-03-15,14,2017,Clothing,224.18,3,672.54,0,0
68911,2021-07-05,3,5001,Sports,60.19,19,1143.61,20,0
68912,2019-12-12,15,5006,Sports,94.53,17,1607.01,5,0
68913,2021-01-14,47,5011,Sports,230.92,2,461.84,5,0
68914,2022-02-20,2,2019,Clothing,74.62,40,2984.8,15,1
68915,2020-05-02,35,4002,Home & Kitchen,257.27,22,5659.94,0,1
68916,2021-10-30,10,2020,Clothing,159.37,9,1434.33,15,1
68917,2019-10-27,23,2002,Clothing,53.55,4,214.2,10,0
68918,2019-01-30,46,1005,Electronics,129.73,33,4281.09,10,1
68919,2018-08-13,22,2007,Clothing,147.84,13,1921.92,15,1
68920,2018-07-26,25,5009,Sports,47.61,28,1333.08,15,0
